timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
60293768,0.0018661489,0.0030285907,-0.00018694437,4999,0,-0.26554975,-0.20268874,-9.759689,4999,0
60298770,0.0008132996,0.0030370974,0.00013416536,5002,0,-0.24466863,-0.19618991,-9.767918,5002,0
60338789,0.0013159752,0.0022222428,2.6394937e-06,4987,0,-0.2212951,-0.20606215,-9.746139,4987,0
60343801,0.0012149527,0.0036214616,0.0001309151,5012,0,-0.23637274,-0.23424867,-9.753796,5012,0
60348797,-7.0904985e-05,0.003111945,-9.62316e-05,4996,0,-0.21717735,-0.22413631,-9.781549,4996,0
60353797,-0.00041094967,0.0031374642,-0.00027652603,5000,0,-0.22787307,-0.22235008,-9.793505,5000,0
60358799,7.506976e-05,0.0030879446,0.00043210326,5002,0,-0.21460545,-0.21793231,-9.798174,5002,0
60363809,0.0034478551,0.0041631926,-0.0009467648,5010,0,-0.21194206,-0.2018353,-9.765792,5010,0
60368808,0.002884608,0.0032969054,-0.0006496151,4999,0,-0.21155885,-0.2431848,-9.751853,4999,0
60373808,0.0015219483,0.0031860042,-0.0013711514,5000,0,-0.2299274,-0.24626248,-9.778653,5000,0
60378809,-0.00015995611,0.0034354355,0.0003416006,5001,0,-0.22895251,-0.23761065,-9.722014,5001,0
60383815,0.0005500601,0.003422154,0.0003018682,5006,0,-0.25326014,-0.22456336,-9.77248,5006,0
60388814,0.0009047994,0.0032051879,-0.0006335249,4999,0,-0.22834727,-0.20739919,-9.784392,4999,0
60393816,0.003086157,0.0039879256,-5.1614938e-05,5002,0,-0.24518389,-0.23804408,-9.715711,5002,0
60428835,0.001330281,0.0033810295,0.0006002008,5000,0,-0.206859,-0.21521628,-9.763882,5000,0
60433837,0.0005442568,0.0028337007,-3.5301437e-05,5002,0,-0.25477093,-0.22648491,-9.756833,5002,0
60438841,0.00075417414,0.0016047758,0.0010869573,5004,0,-0.24591121,-0.2238465,-9.735441,5004,0
60443844,-0.0006775552,0.0034286662,-0.00032676428,5003,0,-0.23185271,-0.21322675,-9.768653,5003,0
60448843,-0.00094359147,0.0035291621,-0.0001717693,4999,0,-0.24512316,-0.23233813,-9.8033,4999,0
60453845,0.0015741193,0.0033699058,0.0010142173,5002,0,-0.23791796,-0.21053413,-9.787405,5002,0
60458866,0.0024514352,0.003288783,-0.00034007538,5021,0,-0.21314533,-0.23974991,-9.768503,5021,0
60488864,0.0013586862,0.003538469,-0.0005793915,5000,0,-0.23767559,-0.24269944,-9.78177,5000,0
60493865,0.0016587556,0.0038573989,-0.0002947139,5001,0,-0.23144,-0.22086056,-9.796534,5001,0
60498867,0.0013242097,0.0023471212,-4.0162966e-05,5002,0,-0.23727584,-0.2201742,-9.781323,5002,0
60503873,-0.0005589208,0.0035354719,-0.0005590746,5006,0,-0.23205385,-0.19397509,-9.742585,5006,0
60538887,0.001837969,0.0034525327,0.0011826581,5001,0,-0.22998203,-0.20101453,-9.793431,5001,0
60543907,0.0024758542,0.002933412,0.00023421751,5020,0,-0.22230844,-0.20576656,-9.792979,5020,0
60548885,0.0016569742,0.0031811125,0.00043356445,4978,0,-0.22286782,-0.19981132,-9.755397,4978,0
60553898,0.0034322871,0.002647215,8.163716e-05,5013,0,-0.21636158,-0.23228271,-9.816585,5013,0
60558897,0.002285461,0.003078427,0.00012925986,4999,0,-0.22356537,-0.20425056,-9.770189,4999,0
60563951,0.0012736075,0.0043806434,0.00046194336,5054,0,-0.23653668,-0.22029537,-9.772766,5054,0
60568902,-0.0004621739,0.0021940698,5.1425108e-05,4951,0,-0.2426674,-0.21684453,-9.731961,4951,0
60573904,0.0005487799,0.004232053,-2.516384e-06,5002,0,-0.22607401,-0.20106404,-9.757098,5002,0
60578906,0.00091473985,0.002048711,-2.9030252e-05,5002,0,-0.22033356,-0.2014966,-9.77437,5002,0
60583920,0.0012616426,0.0033884884,-0.00016746049,5014,0,-0.19835092,-0.19163907,-9.820012,5014,0
60588909,0.00040564802,0.0030388637,0.0008709521,4989,0,-0.20936862,-0.17957833,-9.767809,4989,0
60593909,0.000457447,0.002914387,-0.0014697672,5000,0,-0.2326614,-0.19466071,-9.799695,5000,0
60633944,0.00069649884,0.002930638,-0.0015695743,5006,0,-0.2242647,-0.21389966,-9.737057,5006,0
60638989,0.0022695765,0.0034008927,-0.00030157706,5045,0,-0.23907791,-0.19115692,-9.770721,5045,0
60643955,0.0013129094,0.0032769626,0.00023443633,4966,0,-0.23380873,-0.20166387,-9.737394,4966,0
60648966,0.002263616,0.0013638181,0.00020752242,5011,0,-0.2127166,-0.22152062,-9.778601,5011,0
60653998,0.00084410724,0.0035728416,0.0006167272,5032,0,-0.21777162,-0.21893376,-9.782745,5032,0
60658972,0.000371899,0.0032684815,0.00014263434,4974,0,-0.20553699,-0.22163661,-9.751566,4974,0
60683965,-0.0007217315,0.0028349035,-0.00071777427,4973,0,-0.24652973,-0.2238878,-9.751163,4973,0
60688967,0.0006501555,0.0041750055,0.00030948085,5002,0,-0.22022271,-0.23712716,-9.746311,5002,0
60693999,0.0005248752,0.0026458085,0.00047990077,5032,0,-0.24144442,-0.21407704,-9.758213,5032,0
60698978,0.0014471678,0.003816695,0.00077332475,4979,0,-0.24064845,-0.20815444,-9.769453,4979,0
60703974,-0.00026278434,0.0015641174,-0.0002438845,4996,0,-0.25039288,-0.21567033,-9.779467,4996,0
60708969,0.0011725576,0.0022705293,-0.00046579808,4995,0,-0.2339868,-0.20265399,-9.7543335,4995,0
60723978,0.0016099919,0.0032044137,0.0006594796,4990,0,-0.23870456,-0.23256685,-9.768948,4990,0
60728979,0.0006478788,0.0034342373,0.0015382876,5001,0,-0.22956163,-0.20542423,-9.777416,5001,0
60733984,0.0017256173,0.0038361289,0.0015944464,5005,0,-0.21599904,-0.18867826,-9.759669,5005,0
60739012,0.000718936,0.0029583715,-0.00058595627,5028,0,-0.21334112,-0.2236396,-9.745566,5028,0
60743996,0.0017820067,0.003911728,0.00070414547,4984,0,-0.22909279,-0.19991578,-9.798486,4984,0
60748989,0.0010581381,0.0024925938,0.0008720248,4993,0,-0.20258139,-0.1941148,-9.78889,4993,0
60753991,0.0013745722,0.0032485526,0.00013883082,5002,0,-0.23448548,-0.21057004,-9.781564,5002,0
60764007,0.0020615514,0.0026794833,0.00039328999,5004,0,-0.23161633,-0.23374814,-9.758431,5004,0
60769000,0.0006944139,0.003034755,0.0012821058,4993,0,-0.21511734,-0.24037302,-9.773179,4993,0
60774001,0.0005901551,0.0040499843,0.0020867905,5001,0,-0.20596096,-0.24142538,-9.739954,5001,0
60779037,-0.0014436959,0.002996205,0.0015708661,5036,0,-0.22370912,-0.23841542,-9.712437,5036,0
60784007,0.0008761203,0.0031632963,0.0009563475,4970,0,-0.21869735,-0.20386438,-9.731726,4970,0
60789008,0.0022117246,0.0029201757,-0.0004099978,5001,0,-0.21416837,-0.20111553,-9.772155,5001,0
60809018,-0.00018278584,0.0034758004,-1.8069133e-05,5003,0,-0.24021767,-0.20173319,-9.796665,5003,0
60814030,-0.002136474,0.0030143457,-0.0005106194,5012,0,-0.23678273,-0.21938998,-9.7824545,5012,0
60819033,0.001632628,0.0021202688,-0.0005461598,5003,0,-0.22757483,-0.23151053,-9.779037,5003,0
60824025,-0.000280514,0.003309552,0.00097572664,4992,0,-0.23463832,-0.20952766,-9.746816,4992,0
60829028,-0.0006355244,0.0012943057,0.00025576947,5003,0,-0.21556285,-0.21092111,-9.701397,5003,0
60834030,0.00096101715,0.0020452705,-0.0016563716,5002,0,-0.21219952,-0.20994511,-9.775686,5002,0
60839045,0.0014494193,0.0033643132,0.00021364576,5015,0,-0.2062115,-0.20496354,-9.749852,5015,0
60864080,0.001507163,0.0025210532,-4.8525355e-05,5022,0,-0.23662063,-0.20326927,-9.745405,5022,0
60869056,0.002415609,0.004099043,-4.5899185e-05,4976,0,-0.23619214,-0.20863587,-9.73608,4976,0
60874049,0.0016623092,0.0035842082,0.00051711063,4993,0,-0.21511808,-0.21952139,-9.737877,4993,0
60879056,6.990492e-05,0.0032353534,0.000494085,5007,0,-0.2240749,-0.22987084,-9.76214,5007,0
60884063,0.0005482156,0.003057816,-0.00043633033,5007,0,-0.22992446,-0.23780854,-9.757864,5007,0
60889057,0.0004166346,0.002260399,-0.0013420406,4994,0,-0.23422812,-0.24684829,-9.766466,4994,0
60929076,0.0020312297,0.002380375,-0.0023063272,5001,0,-0.23773822,-0.2254276,-9.772037,5001,0
60934096,0.0009759218,0.0036771852,0.00031676065,5020,0,-0.22515975,-0.21752697,-9.786367,5020,0
60939098,0.00023183378,0.0043765614,0.00048364585,5002,0,-0.21555516,-0.19662058,-9.767323,5002,0
60944099,-0.0003930549,0.0024542043,-0.00019394122,5001,0,-0.21608336,-0.21411683,-9.781301,5001,0
60949093,-0.0018459057,0.002344537,0.00022143597,4994,0,-0.25305063,-0.2279375,-9.73348,4994,0
60954100,0.0014890797,0.0029801275,-0.0010166386,5007,0,-0.2617194,-0.22074953,-9.747798,5007,0
60994108,0.00035958854,0.004441276,-0.0008065751,5002,0,-0.2566794,-0.23509815,-9.784087,5002,0
60999111,0.0001300711,0.0017827323,0.00029745413,5003,0,-0.23012169,-0.26131806,-9.757075,5003,0
61004113,-0.00010357852,0.0032951606,0.0009693915,5002,0,-0.2156385,-0.24398047,-9.756708,5002,0
61009115,-0.0010008726,0.0014371403,0.0001763941,5002,0,-0.25243497,-0.22501916,-9.764013,5002,0
61014118,-0.0018218827,0.0032330032,0.00011253045,5003,0,-0.24386184,-0.22996745,-9.787569,5003,0
61019124,0.0004961729,0.0038921922,-0.001097064,5006,0,-0.23391926,-0.21209897,-9.759476,5006,0
61059141,0.0014677497,0.0033522286,-0.00035932072,5010,0,-0.21785773,-0.22450641,-9.747337,5010,0
61064142,0.0016006674,0.0028057802,9.606534e-05,5001,0,-0.21491909,-0.24511833,-9.761967,5001,0
61069159,0.001373793,0.0027128432,0.0002475643,5017,0,-0.21225771,-0.19085015,-9.745126,5017,0
61074157,-0.0006469517,0.002642287,-0.001175155,4998,0,-0.23064198,-0.16211496,-9.753048,4998,0
61079150,0.00038781174,0.0026545823,-0.000372246,4993,0,-0.24187931,-0.17896979,-9.763022,4993,0
61084152,0.0012107511,0.0022105316,0.00082256214,5002,0,-0.2389267,-0.19660227,-9.719104,5002,0
61114188,0.0014651319,0.0045423587,-0.00048140978,5024,0,-0.22271635,-0.21967675,-9.753599,5024,0
61119170,0.00033117246,0.0028603934,0.00076516037,4982,0,-0.2506348,-0.22977847,-9.756745,4982,0
61124171,0.0021912642,0.0021342067,-5.126624e-05,5001,0,-0.25845864,-0.1986385,-9.751098,5001,0
61129174,0.0020845446,0.0034324334,0.00086802174,5003,0,-0.25088006,-0.20960726,-9.748898,5003,0
61134215,0.00077436777,0.0034953416,-0.00026563994,5041,0,-0.26064375,-0.21212994,-9.746467,5041,0
61179198,0.0052335877,0.002644425,0.0010148529,4995,0,-0.24145563,-0.25131583,-9.759791,4995,0
61184201,0.0020218866,0.0036049925,0.00036180703,5003,0,-0.24874432,-0.2332062,-9.785426,5003,0
61189203,0.00063165533,0.0021160115,0.0007816203,5002,0,-0.24622236,-0.20857583,-9.831837,5002,0
61194209,-0.0012393617,0.002469641,0.0019083559,5006,0,-0.24993111,-0.20923288,-9.800975,5006,0
61199210,0.00031010862,0.0030365456,0.000679031,5001,0,-0.21206495,-0.18995604,-9.792244,5001,0
61204210,-0.00085088384,0.0040873475,0.0012522833,5000,0,-0.18938613,-0.23189755,-9.724259,5000,0
61209213,-0.0002828073,0.0034738756,0.00026974763,5003,0,-0.2195315,-0.24365203,-9.749571,5003,0
61214233,0.00022315158,0.0022413153,-0.0018001279,5020,0,-0.24261704,-0.22974798,-9.746387,5020,0
61224234,0.0012941912,0.0032797072,0.00039748737,5016,0,-0.24408281,-0.21884176,-9.766572,5016,0
61229227,-0.0004684312,0.0037976564,0.00018995436,4993,0,-0.23455018,-0.24622308,-9.792071,4993,0
61234250,-0.0012710328,0.0031172412,0.0007555761,5023,0,-0.23949501,-0.20172854,-9.789911,5023,0
61239236,-0.0007670073,0.0034419745,-0.00050089037,4986,0,-0.23865701,-0.16787776,-9.783879,4986,0
61244229,0.00051654235,0.002105459,0.00021042266,4993,0,-0.20854858,-0.22924817,-9.763099,4993,0
61279251,0.0010331623,0.0037412175,-0.00020027938,4958,0,-0.23640998,-0.23929967,-9.7888365,4958,0
61284264,0.00038219968,0.0039677825,0.00013403103,5013,0,-0.24323702,-0.19880684,-9.781621,5013,0
61289264,4.1484174e-05,0.00413795,0.0011931777,5000,0,-0.21964586,-0.20784491,-9.778218,5000,0
61294283,-2.400898e-05,0.0020025405,0.0001719716,5019,0,-0.22969858,-0.22694266,-9.78429,5019,0
61299259,0.000753703,0.0018324428,-0.0008991977,4976,0,-0.24683426,-0.18988079,-9.783354,4976,0
61304264,0.00040723325,0.0038046278,-0.0006737132,5005,0,-0.23749198,-0.18649277,-9.756703,5005,0
61309293,-0.00039679397,0.0027322879,-0.0012666177,5029,0,-0.235031,-0.19091313,-9.767818,5029,0
61319269,0.00043701715,0.0025596644,0.00030087802,4987,0,-0.2544106,-0.20362698,-9.764848,4987,0
61324270,0.0015878857,0.002693993,-0.00037516144,5001,0,-0.22363016,-0.20980181,-9.741604,5001,0
61329281,0.0005399647,0.0025373404,0.00049959734,5011,0,-0.25355336,-0.19347945,-9.749397,5011,0
61334275,0.0013699078,0.0033259364,-0.0015561741,4994,0,-0.24594164,-0.21665895,-9.776841,4994,0
61374298,-0.00065962237,0.0033596528,0.00088854565,5005,0,-0.22936873,-0.2168617,-9.743505,5005,0
61379301,0.0004954965,0.003884301,-3.1361466e-05,5003,0,-0.24110915,-0.23377545,-9.737973,5003,0
61384306,0.0014145619,0.0028305145,0.00022280467,5005,0,-0.22464341,-0.21899636,-9.753994,5005,0
61389303,0.0009510627,0.0038572622,0.00066799356,4997,0,-0.22316349,-0.21674065,-9.7355175,4997,0
61394314,-0.00038157357,0.0025019527,0.00059589086,5011,0,-0.23538452,-0.21764664,-9.7765045,5011,0
61399308,-0.0009851365,0.003561374,0.00024560696,4994,0,-0.24582347,-0.25367105,-9.792641,4994,0
61404316,0.0002765829,0.0032964665,0.0017736788,5008,0,-0.24918751,-0.23255453,-9.777274,5008,0
61434327,0.0023706756,0.0015909086,0.0011305974,5004,0,-0.22051643,-0.23645668,-9.744577,5004,0
61439328,-0.0008215062,0.002599808,-0.00023152055,5001,0,-0.23694098,-0.21353054,-9.769076,5001,0
61444338,0.0010933422,0.0030130711,-0.00074322993,5010,0,-0.2442833,-0.23108515,-9.735739,5010,0
61449332,9.874616e-05,0.0029197093,-0.0010352924,4994,0,-0.23551407,-0.21848497,-9.736977,4994,0
61454336,0.001217666,0.0028205016,-0.00082322187,5004,0,-0.24921136,-0.2163462,-9.733139,5004,0
61499357,0.0012459466,0.0028720384,-0.0002622975,5004,0,-0.21428303,-0.19725695,-9.72523,5004,0
61504358,0.0013436975,0.0018257067,0.00053055433,5001,0,-0.25556478,-0.21314675,-9.754879,5001,0
61509379,0.0002814768,0.002930246,2.6729301e-06,5021,0,-0.22146264,-0.22825854,-9.768063,5021,0
61514372,0.0012906946,0.0036355427,0.0005178449,4993,0,-0.21777977,-0.22989863,-9.724593,4993,0
61519366,0.00087844644,0.0037233566,0.0009946425,4994,0,-0.2457017,-0.20478894,-9.800788,4994,0
61524376,0.00052421197,0.0043653394,0.00024140443,5010,0,-0.23778713,-0.21988958,-9.763164,5010,0
61529382,0.0018689927,0.0029431959,-0.0014413873,5006,0,-0.23594505,-0.22543934,-9.77694,5006,0
61534372,0.0024795618,0.0033290696,-0.00040279466,4990,0,-0.22587167,-0.21010308,-9.776837,4990,0
61539376,0.0009340102,0.0036510064,-0.0005618799,5004,0,-0.22379327,-0.21244203,-9.795227,5004,0
61544379,0.0005407021,0.0035749886,-0.00033780825,5003,0,-0.23123722,-0.21027133,-9.814902,5003,0
61549395,9.801736e-05,0.0033524171,0.0005654131,5016,0,-0.22916187,-0.22112532,-9.76668,5016,0
61554384,0.0016864071,0.0023839755,0.0016195865,4989,0,-0.22085635,-0.20297539,-9.757268,4989,0
61574402,0.0023555646,0.00322396,0.00078827806,5000,0,-0.2272658,-0.22518814,-9.769955,5000,0
61579395,-0.00019906297,0.0026503592,-0.00028230937,4993,0,-0.21871926,-0.21254228,-9.790929,4993,0
61584417,-3.0608255e-05,0.0017878889,-0.00019557308,5022,0,-0.26793686,-0.22579987,-9.75636,5022,0
61589404,0.00022435524,0.0027220934,-0.00073761394,4987,0,-0.24884304,-0.22304136,-9.766976,4987,0
61594401,-0.0015237641,0.0042682835,-0.00048534657,4997,0,-0.22083041,-0.22832602,-9.7481365,4997,0
61599414,0.0012041416,0.0020889426,0.0006140646,5013,0,-0.25342953,-0.2206696,-9.73615,5013,0
61639424,-0.000465418,0.0015122567,-0.00058089,5001,0,-0.24264738,-0.23222722,-9.755509,5001,0
61644425,1.7101496e-05,0.0013985741,0.00037440498,5001,0,-0.22064307,-0.20245728,-9.749417,5001,0
61649449,0.0008798488,0.0051386068,-0.00075212,5024,0,-0.22338524,-0.22177327,-9.787128,5024,0
61654430,0.00073837425,0.0036216707,-0.0006518088,4981,0,-0.24575184,-0.19631661,-9.771924,4981,0
61659446,-0.00077595527,0.0026671514,-4.254244e-05,5016,0,-0.2527451,-0.22432883,-9.728336,5016,0
61664434,0.0007209864,0.0032927385,-7.356816e-05,4988,0,-0.22088069,-0.23257144,-9.733019,4988,0
61689455,-0.00076916703,0.0020546233,-4.812061e-05,5011,0,-0.22922842,-0.20735267,-9.756907,5011,0
61694450,0.002158674,0.00077498663,-7.4521704e-06,4995,0,-0.2330021,-0.21203758,-9.735194,4995,0
61699456,0.0015633792,0.0041265828,0.0004201274,5006,0,-0.22860573,-0.23011069,-9.722346,5006,0
61704463,-0.0009155047,0.0029505107,0.0011449036,5007,0,-0.22331066,-0.23730919,-9.759761,5007,0
61709460,0.0014336538,0.0027681054,0.00011235737,4997,0,-0.231201,-0.23251268,-9.75239,4997,0
61714460,0.0018635532,0.0026146385,-0.0010024835,5000,0,-0.24439983,-0.20103177,-9.772642,5000,0
61734470,0.00032870256,0.0026766006,-0.00015282507,5000,0,-0.23506433,-0.2185757,-9.801258,5000,0
61739474,-0.00032985007,0.0033044214,5.0114042e-05,5004,0,-0.23296677,-0.23586576,-9.773373,5004,0
61744483,-0.0010657109,0.0028420456,-0.00048798896,5009,0,-0.21412112,-0.21721783,-9.785088,5009,0
61749479,-0.00023273834,0.0031919007,0.00070083945,4996,0,-0.22107926,-0.22415188,-9.765724,4996,0
61754484,1.5948994e-05,0.004687825,-2.9039546e-05,5005,0,-0.21230233,-0.2433647,-9.733273,5005,0
61759483,0.0011093406,0.00325562,0.00031296542,4999,0,-0.22446322,-0.21080221,-9.76078,4999,0
61784498,0.0009854313,0.0041032108,0.00097141205,4999,0,-0.22769728,-0.24103223,-9.751365,4999,0
61789499,0.00088108605,0.0038634778,7.050177e-05,5001,0,-0.23005675,-0.23604816,-9.763095,5001,0
61794501,0.0005794177,0.002808953,-0.00065252645,5002,0,-0.22901872,-0.22990271,-9.807351,5002,0
61799503,0.0008830689,0.00295232,0.00038651246,5002,0,-0.2583377,-0.2127856,-9.798573,5002,0
61804503,0.0015687783,0.0028078747,0.00026973663,5000,0,-0.23598827,-0.23324692,-9.708413,5000,0
61839533,0.0004214367,0.0019476323,-0.00021622216,5012,0,-0.23719291,-0.20737779,-9.7598915,5012,0
61844525,-0.00012190315,0.0029595317,0.00054236356,4992,0,-0.2526016,-0.1867404,-9.777519,4992,0
61849528,0.00046712815,0.00391854,-0.000411908,5003,0,-0.2569792,-0.19225967,-9.756052,5003,0
61854530,0.0017748021,0.0029478795,0.00027661544,5002,0,-0.23980334,-0.17362292,-9.765984,5002,0
61859531,-0.00073846953,0.0030466677,0.00043725027,5001,0,-0.21761362,-0.19562997,-9.734296,5001,0
61864532,0.0006992738,0.0020942842,0.00025570462,5001,0,-0.21359472,-0.22130816,-9.733523,5001,0
61919560,0.010504113,0.0014367178,0.00029405716,4993,0,-0.24044544,-0.23101994,-9.931399,4993,0
61924585,0.004363025,0.002071446,0.00017491286,5025,0,-0.25985295,-0.24316072,-9.984153,5025,0
61929566,-0.004528644,0.002962789,0.0016070873,4981,0,-0.23814592,-0.2528565,-9.984271,4981,0
61934564,-0.012182816,0.0043142503,0.0016143766,4998,0,-0.21221325,-0.26836926,-9.905754,4998,0
61939570,-0.01281134,0.004236759,0.0013924926,5006,0,-0.18956248,-0.28517264,-9.767179,5006,0
61969584,0.015052195,0.0016493527,-0.0009956629,5010,0,-0.27850002,-0.13341463,-9.746472,5010,0
61974594,0.013892444,0.002793908,0.00036928392,5010,0,-0.28223717,-0.13462949,-9.880606,5010,0
61979594,0.008745438,0.0033374391,0.0008028466,5000,0,-0.26388553,-0.15017805,-10.011021,5000,0
61984616,0.00060192094,0.004711317,0.0022723759,5022,0,-0.2340288,-0.14387861,-10.005293,5022,0
61989595,-0.00558304,0.00466818,0.0011550363,4979,0,-0.21147978,-0.12939562,-9.925104,4979,0
61994592,-0.0075152204,0.0041966997,0.001501235,4997,0,-0.2074531,-0.16119716,-9.810352,4997,0
62084650,-0.0016897414,0.003439309,0.0009937522,4995,0,-0.20720677,-0.11947315,-9.798466,4995,0
62089649,0.0016351052,0.0027696392,-0.00064934697,4999,0,-0.20466752,-0.10761491,-9.73768,4999,0
62094683,0.005427512,0.0038123166,-0.0005037273,5034,0,-0.23913786,-0.13952373,-9.758142,5034,0
62099656,0.0071206554,0.0036234206,0.0012298163,4973,0,-0.2508164,-0.16055118,-9.734971,4973,0
62104659,0.005102208,0.00204986,0.00030675068,5003,0,-0.25529757,-0.21851005,-9.753146,5003,0
62109654,0.0034881826,0.0033851862,-0.0007545006,4995,0,-0.22525567,-0.24445496,-9.79044,4995,0
62114687,0.00269728,0.0036394922,0.0005375063,5033,0,-0.20431066,-0.27549064,-9.755,5033,0
62119656,0.0016644275,0.0026533373,0.001264457,4969,0,-0.20959567,-0.3087403,-9.729083,4969,0
62124662,-0.0037203718,0.0026618023,-0.00032981174,5006,0,-0.18623802,-0.30836952,-9.783041,5006,0
62129661,-0.0015841493,0.0034576242,-0.00025057764,4999,0,-0.17791636,-0.27407408,-9.727127,4999,0
62134664,-0.0027304327,0.0012425767,0.00013305743,5003,0,-0.17104477,-0.24582064,-9.714785,5003,0
62139675,-0.0001973975,0.0024344896,-0.0008681636,5011,0,-0.2187622,-0.23065357,-9.744257,5011,0
62144672,0.0007682412,0.0029752024,-0.0003602869,4997,0,-0.24471729,-0.21631853,-9.77128,4997,0
62204711,0.0038036862,0.0035907663,0.0024473672,5003,0,-0.25544372,-0.2303492,-9.75156,5003,0
62209709,0.001910989,0.002747268,0.0010574635,4998,0,-0.25179332,-0.2072716,-9.778797,4998,0
62214705,0.00022349785,0.0026534675,0.0008817988,4996,0,-0.17521155,-0.23550381,-9.802014,4996,0
62219705,0.0014595627,0.0030815904,0.0014049913,5000,0,-0.17117353,-0.23432358,-9.746216,5000,0
62224707,0.0003466315,0.002102889,-0.0008013935,5002,0,-0.18561634,-0.2525649,-9.724593,5002,0
62229719,-0.0006619232,0.0037211624,-7.0081564e-06,5012,0,-0.18289249,-0.27264926,-9.7661495,5012,0
62234712,-0.0022207089,0.0029865645,-0.00041703726,4993,0,-0.2165146,-0.30123493,-9.789871,4993,0
62239714,-0.0016706068,0.004242479,-0.0009451011,5002,0,-0.24412316,-0.28969926,-9.75737,5002,0
62244722,-0.0019499895,0.002330438,-0.0022087162,5008,0,-0.24385227,-0.25799552,-9.732449,5008,0
62249719,-0.0015818,0.0019663018,-0.0016752279,4997,0,-0.26171017,-0.22417158,-9.770236,4997,0
62254722,-0.00017598283,0.0011822759,0.0005771102,5003,0,-0.26359484,-0.1955971,-9.770524,5003,0
62259727,-0.0011889277,0.0023304368,0.0004789847,5005,0,-0.24230616,-0.1402812,-9.773007,5005,0
